time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-1.54353536077,0.249963051521,22.2009270954,6.24107363463,6.23452686234,0.0,-0.333526977441,-0.00914542341636,6.0668468653,-0.114887337513,-0.0445859930252,0.0,461.77984792208525,461.97804939229155,460.57828813007654,463.0896650683058
3.5400000000000027,-1.56244906249,0.248423313774,22.5700814593,6.23460278508,6.23372751061,0.0,-0.296896859623,-0.042874426688,6.23734838438,-0.108868047435,-0.0608374338225,0.0,491.06613888424397,489.85759612598474,491.67729412141523,492.11314331104234
3.6000000000000028,-1.57936001851,0.244909221061,22.9455593978,6.22869062725,6.23974723608,0.0,-0.267330441585,-0.0747935117114,6.27833082207,-0.118776966935,-0.0279519800423,0.0,452.46784357676813,455.10662245022166,455.6767873435999,454.87295640813346
3.660000000000003,-1.59464479144,0.239442265477,23.3221088545,6.22223828978,6.2382488768,0.0,-0.24203283901,-0.108004926104,6.27330490871,-0.11090273044,-0.0339366214304,0.0,441.01962839858885,440.52463499028386,440.1170337465981,440.7562193333925
3.720000000000003,-1.60825760497,0.23168282134,23.7013465299,6.21561418843,6.23945716032,0.0,-0.211848337403,-0.151281534698,6.36738236011,-0.109856397836,-0.0153686351987,0.0,470.06185840654103,471.4986780617429,471.6638310806145,471.7346146801751
3.780000000000003,-1.62022268058,0.221412105794,24.0831291309,6.21175943703,6.24217672512,0.0,-0.187195756975,-0.191422051741,6.35871555233,-0.0928956403542,0.00437038243148,0.0,439.40929284288484,441.04307738483783,440.40391932816493,441.7953168065766
3.840000000000003,-1.63052261763,0.208262033155,24.4699562327,6.2070896633,6.24316167798,0.0,-0.156294959719,-0.247354661691,6.53448248976,-0.104580387635,-0.00621929960861,0.0,496.42198950053063,495.6441616763045,496.6465730016703,495.78169945605765
3.900000000000003,-1.63910402509,0.191859339654,24.8645265672,6.20136512918,6.24516234509,0.0,-0.129949837877,-0.299939083124,6.61732616841,-0.0975666457242,0.00950112869114,0.0,469.9224899569024,471.1397879524038,471.3509571480616,471.8843936256789
3.960000000000003,-1.64628582842,0.172481658577,25.2605210743,6.19609674005,6.24913515772,0.0,-0.10977491245,-0.346435956939,6.58263716864,-0.0902988030937,-0.0119415827713,0.0,436.9604247242451,435.1687201729384,434.86191446487237,435.4625389118589
4.020000000000002,-1.6521997848,0.149946851053,25.6576159822,6.19123663371,6.24896674266,0.0,-0.0873619859483,-0.405165592572,6.65338271294,-0.0832301360449,-0.0213397610066,0.0,467.952126264976,467.2199173196201,468.61534353542856,469.15863483653993
